rowid,inst_name_full,country.name,year,region,inst_type,mfiname,asofdate,inst_num,year_founded,permfi,mfiid,diamonds,assets,numborrs,numborrsind,numborrsgrp,numborrsshg,numloans,numloansind,numloansgrp,numloansshg,loanport,loanportind,loanportgrp,loanportshg,avgbalnc,avgbalncpinc,avgloanpbpinc,oss,frpa,fepa,oepa,cpb,cpl,par30,par90,writeoffratio,loanlossrate,maxdiamonds,regular_case,log_par30,log_par90,age,share_grp,log_avg_loan,log_ass_loan,log_numborrs,wdi_gdpgrowth,wdi_rural,wdi_laborforce,wdi_fdi,wdi_manufac,wdi_agricul,wdi_remittances,wdi_gini,wdi_inflation,wdi_privcredit,wdi_bankdens,wdi_atmdens,db_getcredit,db_enfcontract,db_registprop,wgi_cor,wgi_eff,wgi_reg,wgi_acc,wgi_law,wgi_sta,wdi_gdp,wdi_gdp_sq,swiid_gini,hdi,hdi_sq,efi_score,fgi_econ,fgi_ineq,cooperation,coop_srvy_years,ling_cluster
31,ASA Philippines,Philippines,2009,East Asia and the Pacific,NGO,ASA Philippines,2009-12-31,44,2004,1,101825,4,12675653.71,179626,179626,0,0,179626,179626,0,0,13861338.5,13861338.5,0,0,77.17,0.0431,0.0431,1.1423,0.5484,0.0211,0.3937,28.3142,28.3142,1e-4,0,0.0082,0.0082,4,TRUE,-9.210340371976182,-9.903487552536127,5,0,4.34598192941512,-0.0894204390697037,12.09863219051962,-0.401300433448426,54.629,63.141,1.1732485077468,21.7386143914197,14.5402133153152,11.3422590430749,46.3,4.21903052064627,27.8966684153138,7.48617690684023,14.0084257252333,25,50.6,62.7,-0.7867392301559452,0.03450287505984309,-0.112535633146763,-0.02774927206337449,-0.574997305870056,-1.7287632226944,5574.45260874348,31074521.88712699,41.9,0.667,0.444889,56.78415551,6,7.6,7.01363085228845,2001; 2012; 2019,cluster_09
32,ASA Philippines,Philippines,2010,East Asia and the Pacific,NGO,ASA Philippines,2010-12-31,44,2004,1,101825,4,21781648.76,299433,0,0,0,299433,299433,0,0,24452394.54,24452394.54,0,0,81.66,0.0397,0.0397,1.1303,0.5355,0.0296,0.3852,27.7095,27.7095,3e-4,0,0.0042,0.004,4,TRUE,-8.111728083308073,-9.903487552536127,6,0,4.40259273995132,-0.115660332039307,12.60964596533472,5.41803030350513,54.668,63.128,0.513698459477041,21.9192017163827,13.7488650524217,10.3454266675731,NA,3.7898363479759,28.3324788107778,7.54681354056669,15.106524861164301,25,50.6,62.7,-0.7811239957809452,0.0779656767845154,-0.215251356363297,-0.03904554992914199,-0.553793609142303,-1.65075957775116,5876.47814033973,34532995.33389069,41.7,0.674,0.454276,56.3,5.8,7.4,7.01363085228845,2001; 2012; 2019,cluster_09
33,ASA Philippines,Philippines,2011,East Asia and the Pacific,NGO,ASA Philippines,2011-12-31,44,2004,1,101825,4,33150839.52,417850,0,0,0,417850,417850,0,0,36128827.63,36128827.63,0,0,86.46,0.0395,0.0395,1.2188,0.5555,0.01,0.3956,30.7489,30.7489,5e-4,0,0.008,0.0079,4,TRUE,-7.600902459542082,-9.903487552536127,7,0,4.45972385851015,-0.0860230547773748,12.94287779542958,2.02421992128356,54.478,64.05,0.85696227093021,21.704326952574,14.0957351510823,9.84285208700074,NA,4.71841704718416,30.497639750655,7.65738117626834,16.8046172447693,25,50.6,62.7,-0.685034811496735,0.198170110583305,-0.160969600081444,-0.0199026539921761,-0.506389260292053,-1.39218163490295,5995.43098152636,35945192.65424613,41.6,0.679,0.461041,56.2,5.6,7.1,7.01363085228845,2001; 2012; 2019,cluster_09
34,ASA Philippines,Philippines,2012,East Asia and the Pacific,NGO,ASA Philippines,2012-12-31,44,2004,1,101825,4,52853533.36,586903,0,0,0,586903,586903,0,0,52358027.17,52358027.17,0,0,89.21,0.0408,0.0408,1.126,0.5386,0.0078,0.3995,34.8648,34.8648,9e-4,0,0.01,0.0098,4,TRUE,-7.0131157946399645,-9.903487552536127,8,0,4.49100098196997,0.00941930432505537,13.2826148381367,5.04933014948834,54.288,63.585,1.2276301523858,21.3285712092783,13.0958070106782,9.39585816223032,46.5,3.02696391124798,31.9053759841345,7.93365435669343,18.8511029175077,25,50.6,62.7,-0.573895454406738,0.211598411202431,0.04050460085272789,-0.02968673594295979,-0.522410273551941,-1.18824028968811,6298.16008566834,39666820.46470583,41.4,0.685,0.469225,57.1,5.3,6.8,7.01363085228845,2001; 2012; 2019,cluster_09
35,ASA Philippines,Philippines,2013,East Asia and the Pacific,NGO,ASA Philippines,2013-12-31,44,2004,1,101825,4,68598723.38,701779,0,0,0,701779,701779,0,0,61453856.24,61453856.24,0,0,87.57,0.04,0.04,1.2749,0.4918,0.0055,0.3803,35.4725,35.4725,1e-4,0,0.0104,0.0104,4,TRUE,-9.210340371976182,-9.903487552536127,9,0,4.47242332748785,0.109987336785568,13.46137381862855,4.96480133626616,54.097,63.324,1.31642684899212,20.434498765772,12.4734251044125,9.41056129780154,NA,2.58268766141797,34.3357279070115,8.24055416481848,21.9255176734687,50,50.6,62.7,-0.379904359579086,0.211859419941902,0.02314756810665129,0.00634712912142277,-0.468730181455612,-1.08425319194794,6610.85122176178,43703353.87626922,41.3,0.692,0.478864,58.2,5.6,6.5,7.01363085228845,2001; 2012; 2019,cluster_09
36,ASA Philippines,Philippines,2014,East Asia and the Pacific,NGO,ASA Philippines,2014-12-31,44,2004,1,101825,4,88912621.53,849232,0,0,0,849232,849232,0,0,79930045.61,79930045.61,0,0,94.12,0.0288,0.0288,1.1522,0.444,0.005,0.3695,37.9445,37.9445,2e-4,0,0.0033,0.0033,4,TRUE,-8.517193191416238,-9.903487552536127,10,0,4.54457468960034,0.106502284646069,13.652087690626,4.64233602902742,53.907,64.12,1.92937722714262,20.5750839907396,12.2716816211446,9.64450878363372,NA,3.5978234386421,37.5782838049623,8.616382660866,23.1843178231256,50,48.7,62.7,-0.43945306539535506,0.324305802583694,0.0773035287857056,0.159282863140106,-0.36928057670593306,-0.713820934295654,6917.74914985503,47855253.30031998,41.1,0.696,0.484416,60.1,5.7,6.3,7.01363085228845,2001; 2012; 2019,cluster_09
37,ASC Union,Albania,2008,Eastern Europe and Central Asia,Credit Union/Cooperative,ASC Union,2008-12-31,46,1992,1,100874,4,50425472.77,16141,16108,0,0,16141,16108,0,0,40501795.7,39637555.95,0,0,2509.25,0.6535,0.6535,1.2415,0.1677,0.0434,0.0787,212.0473,212.0473,0.0144,0.0093,6e-4,6e-4,4,TRUE,-4.240527072400182,-4.677740878822926,16,0.0213383069827692,7.82773897159218,0.219150148101632,9.68911789777328,8.3281084229243,50.009,61.024,9.68207039380729,4.99779767478874,16.8370538440754,14.4828069702933,30,3.32087090389268,35.44014425251678,23.5011233269385,28.6294519466689,56.3,57.8,46.2,-0.605212390422821,-0.370871335268021,0.137666508555412,0.174939081072807,-0.600079298019409,-0.03050091303884979,9912.18082179424,98251328.64394552,37.8,0.736,0.541696,62.3518565,6.3,6.1,8.65508812821947,1998; 2002; 2008; 2018,cluster_01
38,ASC Union,Albania,2009,Eastern Europe and Central Asia,Credit Union/Cooperative,ASC Union,2009-12-31,46,1992,1,100874,4,54185931.37,17573,0,0,0,17573,0,0,17573,40851172.75,0,0,40851172.75,2324.66,0.6316,0.6316,1.2151,0.1322,0.0387,0.059,182.9298,182.9298,0.0237,0.0188,0.0041,0.0041,4,TRUE,-3.742280230841052,-3.9738984091462335,17,1,7.75132717535368,0.28248577634834,9.77411891219485,4.05313986380152,48.924,63.439,11.1706408928228,5.19758098355153,16.7943836018798,14.2616102272524,NA,2.2669220945083,38.2134448059932,24.0054519048548,32.9408145583286,87.5,57.8,47.5,-0.545270919799805,-0.254886448383331,0.241446003317833,0.141477331519127,-0.49437016248703,-0.0451405122876167,10313.9353740545,106377262.90017273,37.8,0.741,0.549081,63.68600533,6.5,5.9,8.65508812821947,1998; 2002; 2008; 2018,cluster_01
39,ASC Union,Albania,2010,Eastern Europe and Central Asia,Credit Union/Cooperative,ASC Union,2010-12-31,46,1992,1,100874,4,56330600.33,17400,0,0,0,17481,17481,0,0,38489704.54,38489704.54,0,0,2201.8,0.5681,0.5707,1.1384,0.1297,0.038,0.0589,186.0258,185.596,0.0378,0.0321,0.0128,0.0128,4,TRUE,-3.275446176356595,-3.438899248846167,18,0,7.69703149313973,0.38084711923937,9.76422548520262,4.22308382721044,47.837,63.848,9.138134145758572,5.45212540687051,17.9558663972347,13.3024611134389,NA,3.6260469557981696,39.0828637762627,24.1267873743858,34.1316570011953,87.5,57.8,50.6,-0.531616508960724,-0.278687119483948,0.233281955122948,0.123838223516941,-0.385760486125946,-0.191482901573181,10749.5015107851,115551782.73037112,37.9,0.754,0.568516,66,6.1,5.7,8.65508812821947,1998; 2002; 2008; 2018,cluster_01
40,ASC Union,Albania,2013,Eastern Europe and Central Asia,Credit Union/Cooperative,ASC Union,2013-12-31,46,1992,1,100874,3,42964039.45,13891,0,0,0,14214,14214,0,0,19841682.54,19841682.54,0,0,1395.93,0.2964,0.3033,1.0146,NA,NA,NA,157.8153,156.0997,0.2691,0.2691,0,0,4,TRUE,-1.312672221249277,-1.312672221249277,21,0,7.24131278828193,0.772578570241477,9.53899642739739,1.18723435286199,44.613,60.254,9.81628764801144,5.05980135594677,19.565157812322905,10.0330775681989,NA,1.93762080205227,39.7865440804969,23.4890000366342,35.4274459268134,87.5,59.3,55.6,-0.750955939292908,-0.323595732450485,0.25416025519371,0.04889259114861489,-0.51860600709915206,0.09192978590726848,11361.2895730336,129078900.762322,38.1,0.785,0.616225,65.2,5.3,4.8,8.65508812821947,1998; 2002; 2008; 2018,cluster_01
41,"ASP, Consultores & Representación, S.A. de C.V. SOFOM ENR.",Mexico,2010,Latin America and The Caribbean,NBFI,ASP Financiera,2010-12-31,51,2001,1,101795,4,27487003.97,13397,0,0,0,13397,12230,1167,0,22947376.42,16261979.34,6685397.08,0,1712.87,0.1639,0.1639,8.3388,0.3511,0.0654,0.2309,472.7349,472.7349,0.1562,0.138,0.0208,0.0208,5,TRUE,-1.856618041576551,-1.980501593824932,9,0.291336009731086,7.4459280904478,0.180509697300423,9.50278608027698,3.73285194759218,22.185,63.625,2.88567601357931,15.5616793495315,3.21915447615495,2.08737304881148,47.2,4.15672722680176,23.3288215281352,14.0898365341479,45.1702851614065,NA,NA,NA,-0.439748138189316,0.0992598310112953,0.156337782740593,0.178501576185226,-0.552031338214874,-0.7264634370803831,18036.7175885079,325323181.3675903,46,0.746,0.556516,68.3,6.5,8,7.67500545932142,2000; 2005; 2012; 2018,cluster_02
42,ATTAWFIQ MICRO-FINANCE,Morocco,2008,Middle East and North Africa,NGO,ATTAWFIQ MICRO-FINANCE,2008-12-31,54,1991,1,100500,4,158213226.21,177869,0,0,0,182830,18750,164073,0,131213349.81,27248949.32,107169839.31,0,717.68,0.2848,0.2927,1.3173,0.1897,0.0316,0.086,75.9446,73.1477,0.03,0.0221,0,-1e-4,4,TRUE,-3.5065578973199822,-3.81217767045843,17,0.792330968156387,6.57602314257598,0.187119033266216,12.08880260327018,4.54374836530785,43.114,52.91,2.66604849874858,15.0930527408122,11.9591217907858,7.452699273924539,NA,3.71484311494066,60.69395350304369,14.1485866095463,16.2690813707362,18.8,59.7,54.9,-0.433665722608566,-0.347747772932053,-0.159162044525146,-0.758323967456818,-0.38567274808883695,-0.57127320766449,5543.08837890625,30725828.77636552,40.7,0.588,0.345744,55.59625019,6.6,7.6,8.98666642121383,2001; 2007; 2011; 2021,cluster_08
43,ATTAWFIQ MICRO-FINANCE,Morocco,2009,Middle East and North Africa,NGO,ATTAWFIQ MICRO-FINANCE,2009-12-31,54,1991,1,100500,3,145311431.05,146566,0,0,0,148343,19730,128613,0,125748797.47,32444738.02,93304059.32,0,847.69,0.306,0.3097,1.2164,0.1904,0.0285,0.0975,91.2217,89.3657,0.0537,0.0442,0.0339,0.0322,4,TRUE,-2.9243422774673182,-3.1190304898984844,18,0.741987687574186,6.74251436513936,0.14459299346826399,11.89523111793461,2.88541114585573,42.548,52.463,2.12096959529347,15.4989492079312,13.0286192204766,6.74843745239975,NA,0.971862998667619,63.29847863488496,19.557460955712,18.2372003151374,18.8,59.7,54.9,-0.367966145277023,-0.282152444124222,-0.0905578508973122,-0.745714902877808,-0.262815058231354,-0.398299634456635,5703.02880859375,32524537.59165025,40.7,0.594,0.352836,57.71141233,6.5,7.8,8.98666642121383,2001; 2007; 2011; 2021,cluster_08
44,ATTAWFIQ MICRO-FINANCE,Morocco,2010,Middle East and North Africa,NGO,ATTAWFIQ MICRO-FINANCE,2010-12-31,54,1991,1,100500,3,168898657.67,193998,0,0,0,195309,28155,167154,0,154140275.3,42185626.62,111954648.68,0,789.21,0.2543,0.256,1.3455,0.2279,0.0504,0.0966,89.1039,88.3032,0.0416,0.0364,0.0298,0.0293,4,TRUE,-3.179655111714919,-3.3131865043394426,19,0.726316651907524,6.6710354255989,0.0914358099115362,12.17560312871397,2.43465338111595,41.982,52.015,1.33090448180717,15.590907237097,12.9435245416913,6.88990096766832,NA,0.99355740122642,90.1261045952435,20.7862325420624,19.6573921980178,50,59.7,54.9,-0.231423750519753,-0.228841036558151,-0.119565077126026,-0.698601484298706,-0.21353417634964,-0.383013308048248,5841.87841796875,34127543.45032907,40.7,0.603,0.363609,59.2,6.5,7.6,8.98666642121383,2001; 2007; 2011; 2021,cluster_08
45,ATTAWFIQ MICRO-FINANCE,Morocco,2012,Middle East and North Africa,NGO,ATTAWFIQ MICRO-FINANCE,2012-12-31,54,1991,1,100500,3,223786905.91,220996,0,0,0,221400,53152,168248,0,189639903.66,68141718.56,121498185.11,0,856.55,0.272,0.2725,1.1944,0.2357,0.0455,0.1436,138.2528,137.7379,0.0225,0.0195,0.015,0.0096,4,TRUE,-3.7942399697717626,-3.937340813412436,21,0.640678373881853,6.7529112887262,0.165567256149351,12.30589988078858,1.59234463860192,40.858,50.877,2.89209442103955,15.2316185879858,12.3295603982163,6.62272299871048,NA,1.28712240079215,95.5065027270507,22.8552782124179,22.8970917473839,50,59.7,55,-0.49313035607338,-0.133275002241135,-0.110853657126427,-0.605667233467102,-0.292328745126724,-0.47045877575874306,6160.99853515625,37957902.95019746,40.6,0.624,0.389376,60.2,5.6,7.2,8.98666642121383,2001; 2007; 2011; 2021,cluster_08
46,ATTAWFIQ MICRO-FINANCE,Morocco,2013,Middle East and North Africa,NGO,ATTAWFIQ MICRO-FINANCE,2013-12-31,54,1991,1,100500,2,261789979.22,226732,0,0,0,227091,56040,170692,0,212454897.73,83264178.4,129190719.32,0,935.55,0.2971,0.2975,1.1841,0.2217,0.0316,0.1488,161.9333,161.6487,0.0162,0.0136,0.011,0.0061,4,TRUE,-4.122744036743799,-4.29768548624013,22,0.608085389936188,6.84113418063544,0.208812856412013,12.33152398224649,3.10720249319722,40.3,50.864,3.14616379903882,15.5131341997031,13.3895668114081,6.4419921322637,39.5,1.88065466724083,90.5383768169075,23.5927180437561,24.2638547001491,50,59.7,52.7,-0.423098087310791,-0.0779731273651123,-0.0910557433962822,-0.698580145835876,-0.344564139842987,-0.493017613887787,6352.43310546875,40353406.35945535,40.6,0.635,0.403225,59.6,5.3,6.9,8.98666642121383,2001; 2007; 2011; 2021,cluster_08
47,ATTAWFIQ MICRO-FINANCE,Morocco,2014,Middle East and North Africa,NGO,ATTAWFIQ MICRO-FINANCE,2014-12-31,54,1991,1,100500,2,270162383.1,244255,0,0,0,244265,71303,172962,0,215264436.34,97068243.08,118196193.26,0,881.27,0.2918,0.2918,1.2423,0.2259,0.0321,0.1427,161.1306,161.0045,0.0189,0.0156,0.0103,0.0053,4,TRUE,-3.96859335691654,-4.160484364726646,23,0.549074409454773,6.78136878629826,0.227155988266857,12.40596804052457,17.4692043748472,39.744,50.694,2.95924132986015,15.1932090740064,10.3531465249527,6.5379045798213,NA,0.442310053557078,83.5103076143461,24.0616796463493,25.2781447447491,50,59.7,55.1,-0.305042803287506,-0.1302739828825,-0.0279159974306822,-0.688516020774841,-0.130764111876488,-0.44626560807228094,7462.15283203125,55683724.888592,40.6,0.644,0.414736,58.3,5.6,6.6,8.98666642121383,2001; 2007; 2011; 2021,cluster_08
48,Abyan Program,Yemen,2008,Middle East and North Africa,NGO,Abyan,2008-12-31,56,2003,1,101913,4,498476.31,3062,0,3062,0,3062,0,3062,0,337027.18,0,337027.18,0,110.07,0.1159,0.1159,1.3949,0.2885,0.0422,0.1647,32.7678,32.7678,0,0,0,0,4,TRUE,-9.903487552536127,-9.903487552536127,5,1,4.7010952826836,0.391392485785868,8.02682357621763,0.593252192228391,69.381,41.551,5.77696327441119,7.76671531899226,8.70080455854246,5.2414543896763,NA,18.9762574318077,7.70492200932659,1.98881876310308,2.4452689710283706,12.5,63.5,74.7,-0.7975733876228329,-0.890321016311646,-0.725814461708069,-1.2209724187851,-0.9842430353164668,-2.01279425621033,3626.12552377448,13148786.31416875,36.4,0.501,0.251001,53.82072344,8.2,8.8,8.96747554098881,2014,cluster_08
49,Abzal Kredit Microfinance Organization,Kazakhstan,2008,Eastern Europe and Central Asia,NBFI,Abzal Kredit,2008-12-31,57,2003,1,102518,4,2919539.34,90,90,0,0,90,90,0,0,1018430.57,1018430.57,0,0,11315.9,1.843,1.843,1.302,0.2867,0.1004,0.1198,3870.0483,3870.0483,0.0443,0.0443,0,0,4,TRUE,-3.116770601931047,-3.116770601931047,5,0,9.33396367311933,1.05316305807543,4.49980967033027,1.38323631640472,43.318,77.824,12.6039324591596,11.7738896985166,5.31580324655219,0.0941014914670833,28.5,17.139899777207,49.64742318422452,3.46769223664565,51.9653687578101,37.5,67.7,73.3,-0.9806414842605591,-0.523493051528931,-0.294380694627762,-1.09226036071777,-0.926385998725891,0.626638472080231,19770.2166481541,390861466.3149495,28.9,0.758,0.574564,61.1122349,6,6.5,8.02222333768611,2011; 2018,cluster_04
50,Abzal Kredit Microfinance Organization,Kazakhstan,2009,Eastern Europe and Central Asia,NBFI,Abzal Kredit,2009-12-31,57,2003,1,102518,3,1922088.25,101,98,0,0,101,98,0,0,1420141.46,1320377.23,0,0,14060.81,2.0319,2.0319,1.0233,0.216,0.0609,0.1239,2872.1903,2872.1903,0.0653,0.0098,0.0472,0.0472,4,FALSE,-2.7287632426997517,-4.62537289330561,6,0.0702495017644228,9.55114652749278,0.302655738837041,4.61512051684126,-0.786442204419629,43.245,77.565,12.380586215739,10.8721535671572,6.14688498650048,0.171887510996269,28.2,7.31607858288587,50.26992098118958,3.36593359846324,56.8695722788898,43.8,67.7,85.3,-0.9315185546875,-0.439333319664001,-0.268264323472977,-1.07559907436371,-0.7234410643577581,0.7768162488937381,19614.7353205278,384737841.69436085,28.4,0.761,0.579121,60.10621237,6.4,6.4,8.02222333768611,2011; 2018,cluster_04
56,Accion Microfinance Bank Ltd,Nigeria,2008,Africa,Bank,Accion MfB Nigeria,2008-12-31,59,2006,1,101928,4,9926524.46,8712,8712,0,0,8712,8712,0,0,5604538.43,5604538.43,0,0,643.31,0.5546,0.5546,0.7559,0.3932,0.0017,0.4332,693.2616,693.2616,0.1527,0.1012,0,0,4,TRUE,-1.8792800667575504,-2.290656522128772,2,0,6.4666305967969,0.571633709317755,9.0724566646128,3.8999431832643,58.298,60.312,2.41373961323397,8.16891297225158,25.2797507791406,5.65576412992861,NA,11.5810751748252,18.633014701012,6.26800113467562,8.64150639480378,NA,NA,NA,-0.9009489417076111,-0.995108604431152,-0.815719306468964,-0.735603809356689,-1.03830480575562,-1.86071193218231,4396.80055456588,19331855.11663083,42.5,0.484,0.234256,55.11743366,5.9,9.2,8.97151201709751,2000; 2012; 2018,cluster_10
57,Accion Microfinance Bank Ltd,Nigeria,2009,Africa,Bank,Accion MfB Nigeria,2009-12-31,59,2006,1,101928,3,11039199.45,7660,7660,0,0,7660,7660,0,0,5352449.08,5352449.08,0,0,698.75,0.6415,0.6415,1.1121,0.4298,0.0146,0.3245,415.6022,415.6022,0.0868,0.0582,0.101,0.101,4,TRUE,-2.4441486573158326,-2.843869924244745,3,0,6.54929752335455,0.723898296507843,8.94376726273464,5.13016187553015,57.412,60.35,2.90024940111694,7.83841193672558,26.7488545066064,6.22720371431855,NA,12.5378277304689,19.6256016609527,6.48224588412968,11.4636933191847,NA,NA,NA,-1.04188585281372,-1.20481693744659,-0.760188281536102,-0.8488632440567019,-1.15610778331757,-1.99455380439758,4622.36354035931,21366244.69924305,42.5,0.484,0.234256,55.12331093,6.6,9.5,8.97151201709751,2000; 2012; 2018,cluster_10
58,Accion Microfinance Bank Ltd,Nigeria,2010,Africa,Bank,Accion MfB Nigeria,2010-12-31,59,2006,1,101928,3,12178287.39,9473,0,0,0,9473,9473,0,0,6835159.01,6835159.01,0,0,721.54,0.4852,0.4852,1.2989,0.4092,0.009,0.2795,378.8076,378.8076,0.0524,0.0372,0.0541,0.0491,4,TRUE,-2.9488486876551403,-3.291446517703036,4,0,6.58138936607598,0.577574910033843,9.15620092587554,5.08187485400296,56.52,60.383,1.64207319532087,6.55281697610582,23.8937040914541,5.38018110839308,35.7,13.7400521363694,13.4907428406848,6.56438276838137,11.225849838149,NA,NA,NA,-1.05150854587555,-1.16943693161011,-0.74347710609436,-0.777081429958344,-1.1588362455368,-2.21112322807312,4857.26627077743,23593035.625232082,42.4,0.482,0.232324,56.8,6.9,9.3,8.97151201709751,2000; 2012; 2018,cluster_10
59,Accion Microfinance Bank Ltd,Nigeria,2013,Africa,Bank,Accion MfB Nigeria,2013-12-31,59,2006,1,101928,3,24715617.38,21997,0,0,0,21997,19797,2200,0,19586952.17,19356862.51,230089.66,0,890.44,0.6356,0.6356,1.4273,0.5582,0.0183,0.3479,397.7587,397.7587,0.0334,0.019,0.0272,0.0269,4,TRUE,-3.3991993789994823,-3.963316299815697,7,0.011747088470069,6.79171283750241,0.232571687474748,9.99866135940572,3.83236618046688,53.882,55.24,1.06953939931086,8.92892932162235,20.7586228323417,3.9985363706749695,NA,8.49551838265667,11.5332149415142,5.90399153766083,13.3118988974481,NA,NA,NA,-1.22686922550201,-0.999358832836151,-0.681769371032715,-0.693028211593628,-1.12007391452789,-2.08847832679749,5238.8326721415,27445367.76669725,42,0.506,0.256036,55.1,7.5,9.2,8.97151201709751,2000; 2012; 2018,cluster_10
60,Accion Microfinance Bank Ltd,Nigeria,2014,Africa,Bank,Accion MfB Nigeria,2014-12-31,59,2006,1,101928,2,27717908.73,34523,0,0,0,34523,29956,4567,0,22992059.95,22789202.64,202857.3,0,665.99,0.2458,0.2458,1.4631,0.5995,0.0266,0.3346,320.4666,320.4666,0.0603,0.0444,0.0289,0.0288,4,TRUE,-2.8084231752489974,-3.114515809543958,8,0.00882292889115399,6.5012784471636,0.18692979207313,10.44938104756261,3.55216229938173,53.018,55.876,0.817478379341918,9.63581160267111,19.9902547675923,3.65720590933335,NA,8.04741087967911,13.2970053767097,5.60671765843803,16.1882670569324,56.3,56.3,22.3,-1.28350389003754,-1.19059991836548,-0.8376227617263788,-0.587156057357788,-1.05556893348694,-2.1302764415741,5424.92451124901,29429805.95275031,41.9,0.512,0.262144,54.3,7.3,8.9,8.97151201709751,2000; 2012; 2018,cluster_10
61,Adventist Development and Relief Agency International - Peru,Peru,2008,Latin America and The Caribbean,NGO,ADRA Perú,2008-12-31,21,1997,1,100361,5,4301469.43,14488,0,0,14488,14743,0,0,14743,3782741.72,0,0,3782741.72,256.58,0.0643,0.0654,1.4963,0.4046,0.025,0.2422,66.6286,65.1609,0,0,0.002,0.0017,5,TRUE,-9.903487552536127,-9.903487552536127,11,1,5.54743595457785,0.128507622767412,9.58107599956325,8.34694304031613,23.948,81.207,5.74335697642786,16.2965420065264,7.16094114578461,2.02706961928358,47.5,5.78587598206754,29.7639607500021,6.71180447977011,20.2062771366835,81.3,54.2,69.4,-0.206874340772629,-0.43431293964386,0.320967674255371,0.152134746313095,-0.730335593223572,-0.892661690711975,9262.15113614585,85787443.66880786,49.4,0.708,0.501264,63.75845355,5.7,8.1,8.44589236485102,2001; 2012; 2018,cluster_02
62,Adventist Development and Relief Agency International - Peru,Peru,2009,Latin America and The Caribbean,NGO,ADRA Perú,2009-12-31,21,1997,1,100361,5,4815460.9,14885,411,0,14474,14885,411,0,14474,4098740.83,208706.92,0,3890033.91,275.36,0.0629,0.0629,1.2181,0.3806,0.0384,0.2702,83.8551,83.1334,0,0,0.0042,0.0042,5,TRUE,-9.903487552536127,-9.903487552536127,12,0.949080234965722,5.61808109642116,0.161151950465312,9.60810927344988,0.387889020776356,23.759,81.826,5.32237544034606,15.2930541321031,7.40390665571257,1.99357606247792,47,2.9362315359669906,30.0145290325562,6.82272935845916,23.869563399763,81.3,54.2,69.4,-0.332539886236191,-0.492372304201126,0.366641789674759,0.08349042385816569,-0.624266803264618,-1.1800479888916,9298.07800349067,86454254.55899704,48.6,0.711,0.505521,64.61847606,5.6,8.2,8.44589236485102,2001; 2012; 2018,cluster_02
